ID,Name,Category
1J2vFPsXK90lietEMj6NO88A6bHWGCFW2	Pembentukan Kabupaten Melawi Dan Kabupaten Sekadau Di Provinsi Kalimantan Barat.pdf	Other
1U1bPzrUSAcXoLBpNPBIhzDsJgqn2NiW2	Pembentukan Kabupaten Minahasa Utara di Provinsi Sulawesi Utara.pdf	Other
1uHlBqDalW-NwJeuJtEqSvRxkZOmkqkRe	Pembentukan Kabupaten Nias Barat di Provinsi Sumatera Utara.pdf	Other
1BS7sR6efw1IMg22IbPSm6R-Xvthk1uKG	Pembentukan Kabupaten Nias Utara di Provinsi Sumatera Utara.pdf	Other
1i97EikBVUqV-gWSLYamXawVMlNogTbw4	Pembentukan Kabupaten Pangandaran di Provinsi Jawa Barat.pdf	Other
1NRp2gI0cs4jN2xlJH6N4BrPdjXvu5pGr	Pembentukan Kabupaten Pesawaran Di Provinsi Lampung.pdf	Other
1rFU8UlED8pGqWdumfXH9Oemu7ElcVkYI	Pembentukan Kabupaten Pesisir Barat di Provinsi Lampung.pdf	Other
1Cit6vvumjcDNxDNoAoUqhO7AI73n768O	Pembentukan Kabupaten Sumbawa Barat Di Provinsi Nusa Tenggara Barat.pdf	Other
1Q4OK3Z2zWq_oQnJ2CCx3H3QGo2FrHEmF	Pembentukan Kabupaten Tana Tidung Di Provinsi Kalimantan Timur.pdf	Other
1NMK-Zkg13-a2Sxl1hn6Iu4rVaukb_J5I	Pembentukan Kabupaten Tojo Una-Una Di Provinsi Sulawesi Tengah.pdf	Other
1LtA50OcfIZm_ybdjM5nkwO6XMSy6nREu	Pembentukan Kota Gunungsitoli di Provinsi Sumatera Utara.pdf	Other
1hTPIQnVImT7Mc5-GuqDZc5_JMdkrvTEg	Pembentukan Kota Serang Di Provinsi Banten.pdf	Other
1NhYJR0g6c-jsgqvp47UDaLOD0zsQ-YaA	Pembentukan Kota Tual di Provinsi Maluku.pdf	Other
1qUy5Ikctc2eQXGoApQrv9iBF5V1gwkTD	Pembentukan Pengadilan Tinggi Agama Bali Pengadilan Tinggi Agama Papua Barat Pengadilan Tinggi Agama Kepulauan Riau Pengadilan Tinggi Agama Sulawesi Barat dan Pengadilan Tinggi Agama Kalimantan Utara.pdf	Other
1ReqEdJI7S_NcLluOmS3QL_blD4Xc7YOD	Pembentukan Pengadilan Tinggi Agama Banten.pdf	Other
1TVOR_ubNfKHzsQsplWoBZLErtGfETLEH	Pembentukan Pengadilan Tinggi Agama Gorontalo.pdf	Other
1CaaBW-B3uPEa-QFqZz055dnKb_4gKYxU	Pembentukan Pengadilan Tinggi Agama Kepulauan Bangka Belitung.pdf	Other
18Rrt22B4iMDZSVh3xtQCr_LbzjnmhzOe	Pembentukan Pengadilan Tinggi Agama Maluku Utara.pdf	Other
1pi_ffCTXg_RCKfdD6jxzPhG2JT76hZPH	Pembentukan Pengadilan Tinggi Papua Barat Pengadilan Tinggi Kepulauan Riau Pengadilan Tinggi Sulawesi Barat dan Pengadilan Tinggi Kalimantan Utara.pdf	Other
10FXKMcMrl_52DnDS1KwG9OXzfvasuGAM	Pembentukan Pengadilan Tinggi Tata Usaha Negara Palembang Pengadilan Tinggi Tata Usaha Negara Banjarmasin Pengadilan Tinggi Tata Usaha Negara Mataram dan Pengadilan Tinggi Tata Usaha Negara Manado.pdf	Other
1HJopze4WvaZXE4CCPE0Q_kv0icWtpFad	Pembentukan Provinsi Kalimantan Utara.pdf	Other
1iFySi8gBAtkXsefjVjk3zCC4PvhX1KCg	Pemerintahan Daerah.pdf	Other
1HU6RscEVzvi6IcI8VuuCBo54HJu-Te_G	Pemerintahan Daerah.pdf	Other
1er1Oo2WIwVyZSgxgzxL0dJmqoHxcs5yU	Pemerintahan Propinsi Daerah Khusus Ibukota Negara Republik Indonesia Jakarta.pdf	Other
1_HT8-yEIdKJpyA-NGi3fyLb7DIWaZsN1	Pemerintahan Provinsi Daerah Khusus Ibukota Jakarta sebagai Ibukota Negara Kesatuan Republik Indonesia.pdf	Other
1SyRtzZzl4KV8ynlmx3zkiOjeKRmANhC0	Pemilihan Umum Presiden dan Wakil Presiden.pdf	Other
1h7UPQvaEqjK72PLH--ckUXDLzwSWAkuo	Pemilihan Umum.pdf	Other
1sVqJyZzLmF9Pr8O1Hf-nsZhZ03go0IOU	Pemilihan Umum.pdf	Other
1Le7QmXuLsrii93lJrwq1fs0KgykF2d_U	Pemutakhiran Rencana Kerja Pemerintah Tahun 2025.pdf	Other
1ZuaqhJiWeMtn1ukUgLo2dTGg6X9omtG5	Penataan Ruang.pdf	Other
1G3dJyonMwIZ2uaiinRQ0JGDnduQoDIpb	Pencarian dan Pertolongan.pdf	Other
1gOsldkqfXYepnMVq1YxQvQp88e7q5-0m	Penempatan dan Perlindungan Tenaga Kerja Indonesia di Luar Negeri.pdf	Other
1ipz0a4hT_XuvBYiURGNrpjAEpFStU99F	Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 1 Tahun 2008 tentang Perubahan atas Undang-Undang Nomor 21 Tahun 2001 tentang Otonomi Khusus Bagi Provinsi Papua Menjadi Undang-Undang.pdf	Other
1EO6Mz9wWAhcFme-IOpxpqNzcA9ltYSgF	Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 1 Tahun 2017 Tentang Akses Informasi Keuangan Untuk Kepentingan Perpajakan Menjadi Undang-Undang.pdf	Other
17ELPqJav-xySPEAT88fv1YauvuUsu7Hv	Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 1 Tahun 2020 tentang Kebijakan Keuangan Negara dan Stabilitas Sistem Keuangan untuk Penanganan Pandemi Corona Virus Disease 2019.pdf	Other
1b50pjHBC008mUZUIp1ZTPBaMTRFxG2Nr	Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 1 Tahun 2020 tentang Kebijakan Keuangan Negara dan Stabilitas Sistem Keuangan untuk Penanganan Pandemi Corona Virus Disease 2019.pdf	Other
14FdwbMMqB-vXHWR6yyo40wlbocU0Qgx7	Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 2 Tahun 2005 tentang Badan Rehabilitasi dan Rekonstruksi Wilayah dan Kehidupan Masyarakat Provinsi Nanggroe Aceh Darussalam dan Kepulauan.pdf	Other
1oIx6WT_3tU8w836ZqIq6WpRz0RpgL4_Q	Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 2 Tahun 2017 tentang Perubahan atas Undang-Undang Nomor 17 Tahun 2013 tentang Organisasi Kemasyarakatan Menjadi Undang-Undang.pdf	Other
1E1nc24hOW-mtVhg8-Mdhh7-a3dnxyDcE	Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 2 Tahun 2017 tentang Perubahan atas Undang-Undang Nomor 17 Tahun 2013 tentang Organisasi Kemasyarakatan Menjadi Undang-Undang.pdf	Other
1Nf9jNEFoBSUJT7xufg8id1ZxmVW9-1BG	Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 2 Tahun 2022 tentang Cipta Kerja menjadi Undang-Undang.pdf	Other
1uaCsY2D4u-WwNI5t1oijczC9nDKtCiQs	Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 3 Tahun 2005 tentang Perubahan atas Undang-Undang Nomor 32 Tahun 2004 tentang Pemerintahan Daerah Menjadi Undang-Undang.pdf	Other
1YI0rcG3xfN-LGDWv3-bfHbrcbHP4Sd4Y	Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 5 Tahun 2008 Tentang Perubahan Keempat Atas Undang-Undang Nomor 6 Tahun 1983 Tentang Ketentuan Umum dan Tata Cara Perpajakan Menjadi.pdf	Other
17HVOr9kqQT8hfLqo1nkn0VkN1h5wJ1Zi	Pengadilan Tindak Pidana Korupsi.pdf	Other
10oo3D77uPN0M7OzfdJYXFeuKHrWkgXwg	Pengelolaan Keuangan Haji.pdf	Other
1mfdmAB_M0udke2EUn-_m2ZYGyeIYGD6g	Pengelolaan Wilayah Pesisir dan Pulau-Pulau Kecil.pdf	Other
1JvfceLe5guOjL_PSMkzhiGjuVAwOb1eJ	Pengesahan ASEAN Agreement on Electronic Commerce (Persetujuan ASEAN tentang Perdagangan Melalui Sistem Elektronik).pdf	Other
1CVI7gSf5b881zAUmu7AfBKgDibklXcSm	Pengesahan ASEAN Agreement on Transboundary Haze Pollution (Persetujuan ASEAN Tentang Pencemaran Asap Lintas Batas).pdf	Other
1FWj6x6y_JtU0hH-y_cWgrA8guVTgu9DA	Pengesahan Asean Convention Against Trafficking In Persons Especially Women and Children (Konvensi Asean Menentang Perdagangan Orang Terutama Perempuan dan Anak).pdf	Other
1ThmGHUaA16LYIAQoh9LaGNSuw_wkVX69	Pengesahan Asean Convention Against Trafficking In Persons Especially Women and Children (Konvensi Asean Menentang Perdagangan Orang Terutama Perempuan dan Anak).pdf	Other
11VKbHkKO8JTTZG2y0WunjYieHInDiaGb	Pengesahan Charter of The Association of Southeast Asian Nations (Piagam Perhimpunan Bangsa-Bangsa Asia Tenggara).pdf	Other
11wYgvBJr4dpE8DFUYSZN8s4II2SE40QJ	Pengesahan Charter of The Association of Southeast Asian Nations (Piagam Perhimpunan Bangsa-Bangsa Asia Tenggara).pdf	Other
1praI5iEsDIUDXJB1FEVfxs84VXVrGxLO	Pengesahan Comprehensive Economic Partnership Agreement Between The Republic of Indonesia and The EFTA States (Persetujuan Kemitraan Ekonomi Komprehensif antara Republik Indonesia dan Negara-Negara.pdf	Other
1cI7lME3q7NLHu9htLTiUJcTvS4FNE_Rw	Pengesahan International Covenant on Civil and Political Rights (Kovenan Internasional Tentang Hak-Hak Sipil dan Politik).pdf	Other
1ssnY-Hm2LOowJoee25Qsyg3w6gEQA8ll	Pengesahan International Covenant on Economic Social and Cultural Rights (Kovenan Internasional tentang Hak-Hak Ekonomi Sosial dan Budaya).pdf	Other
1u4fSFrdaLyuv84vh3U4gYCkXTZehFx_G	Pengesahan Minamata Convention On Mercury (Konvensi Minamata Mengenai Merkuri).pdf	Other
1q7bkZI0OetlrqkpKEGLBQgB9HxaIjJ45	Pengesahan Perjanjian antara Republik Indonesia dan Federasi Rusia tentang Bantuan Hukum Timbal Balik dalam Masalah Pidana (Treaty Between the Republic of Indonesia and the Russian Federation on.pdf	Other
1ITOjQaXcQs3eJGJs_482qpn81m2KKhYP	Pengesahan Persetujuan antara Pemerintah Republik Indonesia dan Pemerintah Negara Merdeka Papua Nugini tentang Kegiatan Kerja Sama di Bidang Pertahanan (Agreement Between The Government of The.pdf	Other
1sKerhqLm_zvJ3tVcFtPehZROqSWOCL-g	Pengesahan Persetujuan antara Pemerintah Republik Indonesia dan Pemerintah Republik Federatif Brasil tentang Kerja Sama Terkait Pertahanan (Agreement between the Government of the Republic of.pdf	Other
1_q4zf75MtbV9CV0MnsBtfZFMuAt3u8vX	Pengesahan Persetujuan antara Pemerintah Republik Indonesia dan Pemerintah Republik Federatif Brasil tentang Kerja Sama Terkait Pertahanan (Agreement between the Government of the Republic of.pdf	Other
1fAPx3a02XV3py9qPHtD7KhFspeh2_RSw	Pengesahan Persetujuan antara Pemerintah Republik Indonesia dan Pemerintah Republik India mengenai Kerja Sama dalam Bidang Pertahanan (Agreement between the Government of the Republic of Indonesia.pdf	Other
1AWtfDO3Ir6wLjBqJDdQ-VFnY_6QpW7f6	Pengesahan Persetujuan antara Pemerintah Republik Indonesia dan Pemerintah Republik India mengenai Kerja Sama dalam Bidang Pertahanan (Agreement between the Government of the Republic of Indonesia.pdf	Other
1yyPpuAeyM5IZHRdRBrRu7XDLjoC8rODD	Pengesahan Persetujuan antara Pemerintah Republik Indonesia dan Pemerintah Republik India tentang Kegiatan Kerja Sama di Bidang Pertahanan (Agreement Between The Government of The Republic of.pdf	Other
1B5ukRa0DvQdf7rNn2Hw1l4eYDfQ02LQH	Pengesahan Persetujuan antara Pemerintah Republik Indonesia dan Pemerintah Republik India tentang Kegiatan Kerja Sama di Bidang Pertahanan (Agreement Between The Government of The Republic of.pdf	Other
1UhEkPV3mbQatiCN0VY1cXHKKI2HdUwi7	Pengesahan Persetujuan antara Republik Indonesia dan Republik Rakyat China tentang Ekstradisi (Treaty Between The Republic of Indonesia and The Peoples Republic of China on Extradition).pdf	Other
1TVHdjMW3B5ri1J1tS8wzuW5xh1SX8ihy	Pengesahan Protocol Amending The Marrakesh Agreement Establishing The World Trade Organization (Protokol Perubahan Persetujuan Marrakesh Mengenai Pembentukan Organisasi Perdagangan Dunia).pdf	Other
1r6uAaKFD_IFPEgZOpL4MPJEt3divicLZ	Pengesahan Protocol Amending The Marrakesh Agreement Establishing The World Trade Organization (Protokol Perubahan Persetujuan Marrakesh Mengenai Pembentukan Organisasi Perdagangan Dunia).pdf	Other
1mYg0BkBJcc9OiJnblx14QF4m8QTkqpht	Pengesahan Treaty on the Prohibition of Nuclear Weapons (Traktat mengenai Pelarangan Senjata Nuklir).pdf	Other
1lEREfCR3FQdUM3oK2uVslHvTbe3ZRbJ1	Pengesahan Treaty on the Prohibition of Nuclear Weapons (Traktat mengenai Pelarangan Senjata Nuklir).pdf	Other
17lpl-bDdz7HgMVYlrMl6kH_gver9vVsC	Penghapusan Diskriminasi Ras dan Etnis.pdf	Other
1O9tGAUNhwern_hhWu3QFguqIOQD1h_H8	Penyelenggaraan Ibadah Haji dan Umrah.pdf	Other
1vndCbadNtBLnnzhTRoC54WFDSBceW6nY	Penyelenggaraan Ibadah Haji dan Umrah.pdf	Other
1wgxgRXD8OeNhJ8Rv-VFT5qQVvhJczRoF	PER-7 PJ 2025.pdf	Other
1l9WHvV08IcvWEevtrEvRvz7JPfCfI3Wx	Peradilan Agama.pdf	Other
1lKYu8GqnTAtZiwzB66D5zliYxBOZ0kU8	Peradilan Tata Usaha Negara.pdf	Other
16kwh3l_xwXAx0UyvWFsF7SUZKuSShEqz	Peradilan Umum.pdf	Other
1ulx6E9KNxogvgbuYDtOsRLfFh4WJez9Z	Perairan Indonesia.pdf	Other
1CYEX4mJkiRbTarDVx4Ili0ugLGwtSIUV	Peraturan Menko Pangan Nomor 1 Tahun 2026.pdf	Other
1yWSfawWU4Llzv-ogBTU6Fy147q8wcdmW	peraturan-bps-no-7-tahun-2025.pdf	Other
1-uGMDJOGpKgJMK1hSSwu-7lAcYkaQsra	Perikanan.pdf	Other
1k4dG7cQ9mcsextJtFKXMsk030_zfu3hU	Perkoperasian.pdf	Other
1mst60o2OGwIxd2axI2vLdctOmxWxbzWT	Perlindungan Saksi dan Korban.pdf	Other
108GwRiiLChy-5UpKx6gM2Ntqssw-u-zI	Permen Imipas 8 Tahun 2025.pdf	Other
1HdiTyxrK9vqhFaCNVujm1KYYjuM86HgS	Permen Imipas Nomor 3 Tahun 2024.pdf	Other
1FuXcDY78aWbh2UGc0paXV59_XQeJ1_BF	Permenaker_No._15_Tahun_2022.pdf	Other
14FmwsQc9NjGvuIUxmSpZxbhm8kaMJDO3	Permenaker_No._20_Tahun_2019.pdf	Other
1KnmpiLByTIGYX68_cuMQhWwCyQSMnMj_	Permenkumham Nomor 11 Tahun 2024.pdf	Other
1pQwFd9Z9xnvKIE9rjS668L5D-pPCnqut	permenperin-no-1-tahun-2026.pdf	Other
1xR6PFR4nwYDc2okqQXHTd9OkW57HnnWg	Pertahanan Negara.pdf	Other
1cnICIh76cCuy6o7lliqTzOu_yT1Za-Mv	Pertanggungjawaban atas Pelaksanaan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2011.pdf	Budget
10GgCeX2MG0Kji5kW7Qd9FkMQTmrqCBdN	Pertanggungjawaban Atas Pelaksanaan Anggaran Pendapatan Dan Belanja Negara Tahun Anggaran 2016.pdf	Budget
1CtBEU-MRVjJf4rYnnDCpzRn3inTCbyXy	Pertanggungjawaban atas Pelaksanaan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2020.pdf	Budget
1ozGY-5eCOWHoYoxiP6Sj1UwjdjkPzPay	Pertanggungjawaban atas Pelaksanaan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2020.pdf	Budget
1JIIWBX4gHYlTSJYHHAA7bS5-3zmAe-bO	Pertanggungjawaban atas Pelaksanaan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2023.pdf	Budget
1QK2QVjJX0y2-vDsnarHoyCcz-MJbxPtN	Pertanggungjawaban atas Pelaksanaan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2023.pdf	Budget
1wbq0gYik48HYwouFFPGaF70L1qAOlcPT	Pertanggungjawaban atas Pelaksanaan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2024.pdf	Budget
1UWTlvRGZYYP8sm0gq21jxhZWWkfnmUUx	Pertanggungjawaban atas Pelaksanaan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2024.pdf	Budget
1OoXV-5vgtKFz1U5JM8Ule2LMMTwJ70wm	Perubahan atas Undang-Undang Nomor 11 Tahun 1995 tentang Cukai.pdf	Other
1GyCeWEjm0DbjNUZGL4JCgzIS3NUFurbq	Perubahan atas Undang-Undang Nomor 13 Tahun 2006 Tentang Perlindungan Saksi dan Korban.pdf	Other
1Cpkebo_uF4kewkOtpIs9PE3SbSrB6B6h	Perubahan atas Undang-Undang Nomor 15 Tahun 2002 tentang Tindak Pidana Pencucian Uang.pdf	Other
1StRcSHofo893Aa6E-qrNfMnbz5nlGPkp	Perubahan atas Undang-Undang Nomor 19 Tahun 2006 tentang Dewan Pertimbangan Presiden.pdf	Other
1lyKBm-DGPp6YVvS-UvGrsjkAA7QvmRy8	Perubahan atas Undang-Undang Nomor 2 Tahun 2024 tentang Provinsi Daerah Khusus Jakarta.pdf	Other
1Qzl2yDCQSpeF2mp_cXN-Np-1zbUCwIJw	Perubahan atas Undang-Undang Nomor 20 Tahun 1982 tentang Ketentuan-Ketentuan Pokok Pertahanan Keamanan Negara Republik Indonesia.pdf	Other
1k1mleZC2ZUdUxl9sgDFI1Y5DzCcDeFbZ	Perubahan atas Undang-Undang Nomor 27 Tahun 2007 Tentang Pengelolaan Wilayah Pesisir dan Pulau-Pulau Kecil.pdf	Other
1SeXbUgu-j5u4pb29lvZdJm-HTtuHWVCE	Perubahan Atas Undang-Undang Nomor 27 Tahun 2014 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2015.pdf	Budget
1XbZIhn1YTWl1OclhuN0Z87asTR-QutA_	Perubahan atas Undang-Undang Nomor 28 Tahun 2003 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2004.pdf	Budget
18vXiWh3p3Eqb0egYJUFFSTgz70RpL572	Perubahan Atas Undang-Undang Nomor 29 Tahun 2002 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2003.pdf	Budget
12Avqq3tosgKNXkD7wdIdcddvgnlld5Yh	Perubahan atas Undang-Undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara.pdf	Other
1INCr8ODEXp2VKah7kyEtlVAq4eIXbSyQ	Perubahan Atas Undang-Undang Nomor 31 Tahun 2004 Tentang Perikanan.pdf	Other
1ZFnzIe9r1rceyAM68639J2X2-mNFHff-	Perubahan atas Undang-Undang Nomor 35 Tahun 2000 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2001.pdf	Budget
1TNM2ZB_MF4MchN7K2CIIaEnnM21Bsv1l	Perubahan atas Undang-Undang Nomor 36 Tahun 2004 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2005.pdf	Budget
1yD4FpnIxUJqNoqld583TMW6y1iScvHJd	Perubahan atas Undang-Undang Nomor 39 Tahun 2008 tentang Kementerian Negara.pdf	Other
1K5vPiaT_dQR_b6TCR0UkVL6csXSpmF_V	Perubahan atas Undang-Undang Nomor 39 Tahun 2008 tentang Kementerian Negara.pdf	Other
1hPHEMlLzVVJySCZQFuN_CFPpxz1xyWNF	Perubahan atas Undang-Undang Nomor 47 Tahun 2009 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2010.pdf	Budget
1vwXqh9FAI6q4cHlx0WL-KtpL097_5roE	Perubahan Atas Undang-Undang Nomor 5 Tahun 1986 tentang Peradilan Tata Usaha Negara.pdf	Other
1Ly4hthn-cwcxXRvr-wUTyoksp9U3qdLu	Perubahan atas Undang-Undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan.pdf	Other
16ijpwFxByyl3lma0kzgqfA7567IjQuOI	Perubahan atas Undang-Undang Nomor 8 Tahun 1983 tentang Pajak Pertambahan Nilai Barang dan Jasa dan Pajak Penjualan atas Barang Mewah.pdf	Other
1x3q_zE6wcaLyjyYkdXIogedPUy_iNZOe	Perubahan Kedua atas Undang-Undang Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik.pdf	Other
1L4eFnzqzVleaWneOD4Sijmsqa6VD6NiN	Perubahan Kedua Atas Undang-Undang Nomor 2 Tahun 1986 Tentang Peradilan Umum.pdf	Other
1LK_enRCPFqJhoH8HRcDZBsTD5mCRHLSF	Perubahan Kedua atas Undang-Undang Nomor 21 Tahun 2001 tentang Otonomi Khusus bagi Provinsi Papua.pdf	Other
1oDnUjcJl_ruopVUZVoMm9FkaqmNq9Goc	Perubahan Kedua atas Undang-Undang Nomor 32 Tahun 2004 tentang Pemerintahan Daerah.pdf	Other
1_Wi9UTIKENQyO-khqR6bwGibKWWy7h2d	Perubahan Kedua atas Undang-Undang Nomor 36 Tahun 2004 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2005.pdf	Budget
1QRR_YsQe_aKaVzeid5UGUXvEePvRUOEc	Perubahan Kedua Atas Undang-Undang Nomor 5 Tahun 1986 tentang Peradilan Tata Usaha Negara.pdf	Other
1NUmoS5ywuYfYkZBelgfYd68f6z3KDrrT	Perubahan Kedua atas Undang-Undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan.pdf	Other
1cwwdgeQwH4UKVhaiZxjQl1Wkilrptw8g	Perubahan Kedua atas Undang-Undang Nomor 6 Tahun 2014 tentang Desa.pdf	Other
1y3CsX8SrKRBsmt_rfSaC0JTh5FbFdGPI	Perubahan Kedua atas Undang-Undang Nomor 7 Tahun 1989 tentang Peradilan Agama.pdf	Other
1F-uPfH81v-Dl4Vo0y6QHUloYvhw3BFTL	Perubahan Keempat atas Undang-Undang Nomor 19 Tahun 2003 tentang Badan Usaha Milik Negara.pdf	Other
1DZYvazWuAKR3zyKE0y1UCRf3vUR-QWan	Perubahan Keempat Atas Undang-Undang Nomor 7 Tahun 1983 tentang Pajak Penghasilan.pdf	Other
1b-P7GkSGWRc-rL7QiDwzJhZw0QxX2vbw	Perubahan Ketiga atas Undang-Undang Nomor 13 Tahun 2016 tentang Paten.pdf	Other
1Ojzyy7luz2VduJu9AY5GCgdq0tobukgB	Perubahan Ketiga atas Undang-Undang Nomor 17 Tahun 2008 tentang Pelayaran.pdf	Other
1VEmP-htgZYzYD5ShPjZoZ-eYOOqdl6Mg	Perubahan Ketiga atas Undang-Undang Nomor 19 Tahun 2003 tentang Badan Usaha Milik Negara.pdf	Other
1mvryk4Iq2F4vNyI0DHL6JkitmkamJ1v_	Perubahan Ketiga atas Undang-Undang Nomor 8 Tahun 2019 tentang Ibadah Haji dan Umrah.pdf	Other
1nwfUaBZxyAgmctjm9RjJDbKFuwI1izpa	Perubahan Ketiga atas Undang-Undang Nomor 8 Tahun 2019 tentang Ibadah Haji dan Umrah.pdf	Other
1W-LibduIlhkdXeEoBIMx1_zoHeVWC5H4	Perusahaan Pertambangan Minyak dan Gas Bumi Negara.pdf	Other
16GsKR8rP2_wPHKQmS2sbgHP2pICNL0k0	PMK-131-2024_20251122_163034_9efae0.pdf	Tax
1OPu4z91awXn2guAfJcyAr_YeDMrF3HC1	PMK-81-2024.pdf	Tax
1TdOj47duO6FyoFikF5I_sJONbbt6fkfY	Pornografi.pdf	Other
1_anJFaYgjlIYAF3xJA6gPJqplt_DvPv2	PP Nomor 28 Tahun 2025 (1).pdf	Other
1a77zxbOjYr6bRioK3hHTawI3fDOgU7_B	PP Nomor 28 Tahun 2025 (3).pdf	Other
10_65TqVQufNnk5CmhgBe8Q-d10K2QOXl	PP Nomor 28 Tahun 2025 - Lampiran II.pdf	Other
16uanP7acW6fYVtPd965K5u4c0MfOkTT_	PP Nomor 28 Tahun 2025 - Lampiran III.pdf	Other
1cvtP7XuAC9iaTfwbLEWYQLTJ9QP93vFh	PP Nomor 28 Tahun 2025 - Lampiran IV.pdf	Other
1TqwcwglmIzG8N_SwC4PZLNZTQ36khbTS	PP Nomor 28 Tahun 2025.pdf	Other
1vqUUjfTYWpOgXa-vxJW3mFlAcSieoJef	PP Nomor 28 Tahun 2025_20251122_163034_d4557b.pdf	Other
1dybFCqLqr5WDBKFdd5357lUTc3s13qVz	PP Nomor 31 Tahun 2013_20251122_163034_f60006.pdf	Other
1a7JeGkUjjotYDpBpopbvxSKbbC-LVEEO	PP Nomor 35 Tahun 2021.pdf	Other
1T16IwXzHGAnjryAUnX98_rwTd2Dp7TR6	PP Nomor 44 Tahun 2022.pdf	Other
1suUkHMgcScLccruVoIrD5RlLTrCcCFLV	PP Nomor 45 Tahun 2019_20251122_163034_335ccc.pdf	Other
1afMg03MEOF8kXDCObbMVQONHZ8oQBox5	PP Nomor 55 Tahun 2022.pdf	Other
1JWvigNzxAF7kHTqRF5R2t7Hc4125viRP	PP Nomor 71 Tahun 2019.pdf	Other
1qraKrLzHg9Cf_VoaGqSgMgOo_t50KOgH	PP TUNAS_Komdigi_26.pdf	Other
1zHvTfxn2oGil5raIXwG5EKsDiOujybuj	PP-18-2021_20251122_163034_943449.pdf	Other
12Kfr6pzahemlsLGpBTi1zHACsIyZ5U_3	PP-40-2023_20251122_163034_db097b.pdf	Other
1qAvZ0He16a_EkLYQFJVnTHWAQTYbyRz6	PP-58-2023_20251122_163034_11e13c.pdf	Other
1xYBHWHnVaECz2_-55kWRpoDFaJmmi-fY	PP_14_2021_Housing_20251122_163034_0c909f.pdf	Other
1C6MC6nSLX0JlDfAPf1dPZs2jClR4qJaf	PP_22_2021_Environment_Protection_20251122_163034_a5e9af.pdf	Other
1RqfLw388LBhuqrPQbdGCRhiVEZvtTcVK	PP_28_2025_PBBR_20251122_163034_adc4d5.pdf	Other
1Qm8hcJZMtyislz8r0ZOB4E9JN_TKUiGv	PP_31_2013_Immigration_Detail_20251122_163034_e71d38.pdf	Other
1Rx56FHHC98hH8OUc2Pg3s_toJ_vN6t4n	PP_35_2021_PKWT_20251122_163034_2610c8.pdf	Other
1w1qTHFoPiqlQpDORmc4mj5ha2-mRTNgs	PP_40_2023_Perubahan_Keempat_PP31_2013_20251122_163034_1db697.pdf	Other
1JGwWUX3dy-AcAN5lOfVhK4atSIDik0PW	PP_48_2021_Perubahan_Ketiga_PP31_2013_20251122_163034_911628.pdf	Other
1DPZaRwovVHoHNKfz3qrRvF-nZJn2-6f1	PP_51_2020_Perubahan_Kedua_PP31_2013_20251122_163034_929447.pdf	Other
1D3BEwQvm1G9UEpbbbFkvuOiq6McYVest	PP_5_2021_OSS_20251122_163034_da02eb.pdf	Other
1fMZbYTWK6XV9jRWNUfvsUFF3rm-VA_wr	PRICE LIST 2025 INTERNAL - PRICE SELLING-2.pdf	Other
1ycNC0lmlhjvNs4A6H56p3Y6BqYL6dvD8	Provinsi Daerah Khusus Jakarta.pdf	Other
1tida2xTLTs3b0IFslJGptwOfK-NWZ37w	Refund-3509-6917.pdf	Other
113J3uyqpi83AzL2AtnG3SNuNEo5mZnoM	Rencana Pembangunan Jangka Panjang Nasional Tahun 2025-2045.pdf	Other
1KHuHv78flAelqZQkVGWMD8elHQb-zikt	Rencana Pembangunan Jangka Panjang Nasional Tahun 2025-2045.pdf	Other
